Task,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,signal_intensity,constant Value,response,time_response,signal_on_stimuluspos1,signal_on_stimuluspos2,stimulus_name_pos1,stimulus_name_pos2,random_intensity,date,expName,session,participant,
2IFC,0,0,0,0,11.5,-1,correct answer,0.634062500001,True,False,stimulus_2IFC_2019_Jun_17_1224_1,stimulus_2IFC_2019_Jun_17_1224_2,False,2019_Jun_17_1224,2IFC,,,
2IFC,1,0,1,0,11.5,-1,correct answer,0.534357600001,True,False,stimulus_2IFC_2019_Jun_17_1224_3,stimulus_2IFC_2019_Jun_17_1224_4,False,2019_Jun_17_1224,2IFC,,,
2IFC,2,0,2,0,11.5,-1,correct answer,0.40072450001,False,True,stimulus_2IFC_2019_Jun_17_1224_5,stimulus_2IFC_2019_Jun_17_1224_6,False,2019_Jun_17_1224,2IFC,,,
2IFC,3,0,3,0,11.5,-1,correct answer,0.334006699995,True,False,stimulus_2IFC_2019_Jun_17_1224_7,stimulus_2IFC_2019_Jun_17_1224_8,False,2019_Jun_17_1224,2IFC,,,
2IFC,4,0,4,0,11.5,-1,correct answer,0.334768800007,True,False,stimulus_2IFC_2019_Jun_17_1224_9,stimulus_2IFC_2019_Jun_17_1224_10,False,2019_Jun_17_1224,2IFC,,,
2IFC,5,0,5,0,11.5,-1,correct answer,0.533778000012,False,True,stimulus_2IFC_2019_Jun_17_1224_11,stimulus_2IFC_2019_Jun_17_1224_12,False,2019_Jun_17_1224,2IFC,,,
2IFC,6,0,6,0,11.5,-1,correct answer,0.467269400018,True,False,stimulus_2IFC_2019_Jun_17_1224_13,stimulus_2IFC_2019_Jun_17_1224_14,False,2019_Jun_17_1224,2IFC,,,
2IFC,7,0,7,0,11.5,-1,correct answer,0.567602800002,False,True,stimulus_2IFC_2019_Jun_17_1224_15,stimulus_2IFC_2019_Jun_17_1224_16,False,2019_Jun_17_1224,2IFC,,,
2IFC,8,0,8,0,11.5,-1,correct answer,0.402523199999,False,True,stimulus_2IFC_2019_Jun_17_1224_17,stimulus_2IFC_2019_Jun_17_1224_18,False,2019_Jun_17_1224,2IFC,,,
2IFC,9,0,9,0,11.5,-1,correct answer,0.567257499992,False,True,stimulus_2IFC_2019_Jun_17_1224_19,stimulus_2IFC_2019_Jun_17_1224_20,False,2019_Jun_17_1224,2IFC,,,
